lon,lat,poly_area_deg2
-95.366027,26.456167,0.0054022325
-92.559054,26.474957,0.002794084
-92.668935,26.475289,0.0030910645
-91.589726,26.396500,0.065377295
-96.462061,26.507331,0.00028592329
-96.510514,26.503772,0.0010799934
-94.760784,26.364232,0.01510161
-95.692456,26.414800,0.01441281
-91.428011,26.115717,0.43320779
-93.057344,26.501915,0.0043108813
-93.597684,26.242470,0.11226768
-94.461133,26.496783,0.011916929
-92.823970,26.508427,0.006327979
-96.018367,26.537284,0.0011882795
-85.224000,26.525182,0.0054150434
-93.305169,26.336682,0.070694437
-95.501827,26.533212,0.0051938399
-95.084100,26.489309,0.033502783
-95.984589,26.583518,0.00022364236
-85.141990,26.550342,0.0086425941
-94.676220,26.522545,0.015315405
-96.473039,26.626646,0.0018162124
-95.659390,26.630679,0.0021576375
-95.720564,26.637955,0.0028152354
-94.869712,26.645972,0.0039557513
-92.386404,26.512264,0.098853568
-95.778586,26.663323,0.0017287847
-85.803450,26.666897,0.0016421017
-95.875071,26.567542,0.013061003
-94.496178,26.615182,0.0095644695
-95.394727,26.646765,0.027284926
-96.373492,26.695480,0.0012047338
-94.596896,26.653137,0.012963251
-90.906456,26.690261,0.0036597982
-85.723727,26.721748,0.0011144393
-96.051900,26.649775,0.02182814
-85.647186,26.770860,0.001776283
-92.245268,26.689796,0.024305528
-96.207866,26.743415,0.0079695624
-96.049573,26.789747,0.0041146562
-85.282837,26.792560,0.0039086574
-95.106239,26.755497,0.011605053
-85.510542,26.800952,0.0098866858
-93.989208,26.414942,0.28636865
-92.493718,26.780849,0.014475275
-85.447358,26.845082,0.0038505075
-86.386513,26.859316,0.0023098193
-96.382833,26.885213,0.0019404835
-91.974792,26.894573,0.005851793
-94.907877,26.811154,0.041717411
-96.195388,26.895412,0.0058910247
-95.931457,26.919096,0.0083680199
-85.410951,26.906726,0.004488773
-96.147892,26.946851,0.0073688774
-95.694285,26.839716,0.038192621
-96.436208,26.987784,0.0016368738
-95.287575,26.971161,0.0031403582
-90.499532,26.953668,0.022557378
-90.291324,26.984888,0.0093979365
-91.329421,26.769978,0.19233341
-95.409010,26.852455,0.016427616
-95.160796,26.978319,0.01340851
-96.106822,27.042432,0.0017146066
-93.207916,26.882041,0.049778429
-90.198793,27.055793,0.00064987164
-94.976605,27.053894,0.0036108052
-95.355739,26.932574,0.029319736
-93.604954,27.079429,0.0038312886
-92.041111,26.723190,0.16820024
-96.098407,27.113804,0.0023949735
-90.160970,27.134194,0.00079301266
-91.465034,27.023357,0.033104731
-93.417077,26.874235,0.08661091
-93.132977,27.045109,0.01945148
-98.091863,27.140442,0.0039658992
-93.995702,27.137962,0.0042448647
-90.486186,27.120407,0.010662129
-91.930944,27.027475,0.063493896
-91.657681,27.118746,0.0113372
-90.983212,27.123913,0.008038499
-95.150049,27.173313,0.0019448988
-92.669688,26.999117,0.089963566
-94.740066,27.083641,0.015452674
-94.762559,27.174007,0.0055976747
-90.911714,27.022744,0.026741195
-96.085343,27.199100,0.0037338197
-86.402428,27.212294,0.0028021838
-95.860295,27.141095,0.028992318
-86.500805,27.206925,0.0053230322
-94.086855,27.189049,0.0094366619
-94.483088,27.190164,0.0132257
-93.283986,27.239644,0.0092236541
-96.040864,27.281929,0.0068479403
-89.857765,27.303976,0.0013554413
-92.976996,26.870867,0.1001179
-91.372396,27.241056,0.020717677
-91.497559,27.286373,0.01316826
-93.000128,27.311216,0.0062738981
-91.084958,27.233264,0.016290616
-91.017671,27.313849,0.0038992212
-86.396392,27.306786,0.013058798
-92.868908,27.318072,0.0059844679
-93.200488,27.326513,0.0061851154
-90.457478,27.314389,0.0090254914
-90.074275,27.332394,0.0067990452
-92.567588,27.301142,0.018973011
-94.566885,27.317324,0.011341881
-92.730903,27.251558,0.020844335
-95.750769,27.338606,0.0073615845
-92.068037,27.320978,0.016346088
-86.008382,27.371937,0.0019496262
-93.644237,27.226043,0.061167602
-91.894806,27.244982,0.03424125
-90.316386,27.228380,0.026372567
-94.154727,26.913621,0.31679825
-90.037585,27.276000,0.04244838
-93.949802,27.342951,0.018895404
-86.221597,27.372224,0.0078864242
-94.465916,27.403568,0.0038551681
-93.269824,27.408461,0.01939348
-85.932691,27.438251,0.0037008114
-95.847258,27.396723,0.01482544
-87.331460,27.470999,0.0012674339
-86.892209,27.465904,0.0024592045
-85.843248,27.462159,0.0031000524
-93.020140,27.424425,0.012321823
-87.634332,27.480801,0.0016636587
-86.193339,27.467498,0.0045287738
-89.893387,27.487446,0.0012383491
-94.681754,27.492600,0.0022675842
-94.436826,27.482670,0.0082055856
-93.298265,27.506296,0.001310938
-87.273637,27.519429,0.001669517
-96.000858,27.516602,0.0025592344
-90.057612,27.536818,0.00041897526
-94.017851,27.503730,0.011076122
-95.910285,27.454859,0.01479208
-88.854228,27.401518,0.023878798
-94.502249,27.533226,0.0025108491
-92.776399,27.501713,0.012403444
-94.874745,27.539906,0.0022015125
-93.339488,27.539773,0.0016237083
-94.145212,27.421582,0.025351677
-95.648804,27.557828,0.0011402114
-87.697450,27.546136,0.004365068
-86.964638,27.555560,0.0023938368
-90.384647,27.562878,0.0015801202
-93.073408,27.578865,0.001238177
-99.305963,27.555309,0.0056045454
-98.387741,27.571551,0.003005959
-95.787627,27.588113,0.00091913893
-89.831848,27.590706,0.001275113
-87.224205,27.573026,0.0029818433
-92.919069,27.528454,0.0045886198
